Plot,Tree,Azimuth,Distance,Species,Snag,Height,DBH_2010,Biomass_J_2010,Biomass_Y_2010,Biomass_C_2010,Biomass_W_2010,Biomass_mean_2010,Volume_W_2010,DBH_2012,Biomass_J_2012,Biomass_Y_2012,Biomass_C_2012,Biomass_W_2012,Biomass_mean_2012,Volume_W_2012,DBH_2015,Biomass_J_2015,Biomass_Y_2015,Biomass_C_2015,Biomass_W_2015,Biomass_mean_2015,Volume_W_2015,DBH_2017,Biomass_J_2017,Biomass_Y_2017,Biomass_C_2017,Biomass_W_2017,Biomass_mean_2017,Volume_W_2017,DBH_2021,Biomass_J_2021,Biomass_Y_2021,Biomass_C_2021,Biomass_W_2021,Biomass_mean_2021,Volume_W_2021,DBH_2023,Biomass_J_2023,Biomass_Y_2023,Biomass_C_2023,Biomass_W_2023,Biomass_mean_2023,Volume_W_2023,DBH_2025,Biomass_J_2025,Biomass_Y_2025,Biomass_C_2025,Biomass_W_2025,Biomass_mean_2025,Volume_W_2025,DBH_2026,Biomass_J_2026,Biomass_Y_2026,Biomass_C_2026,Biomass_W_2026,Biomass_mean_2026,Volume_W_2026
HL_002_06,6,80,7.7,PIRU,,16.92685527,24.8,111.9669201,103.2421808,102.4199528,115.1027887,108.1829606,0.428961799,25.24,116.6549225,107.5648824,106.7082281,119.9220884,112.7125304,0.446922228,25.9,123.8936697,114.2395685,113.3297566,127.363572,119.7066417,0.474654937,26.34,128.8582529,118.8172992,117.8710299,132.4671988,124.5034452,0.493674988,27.22,139.1232266,128.2824006,127.2607506,143.0196645,134.4215106,0.533001617,27.66,144.4248438,133.1709028,132.1103204,148.4697647,139.543958,0.553312896,28.1,149.8400216,138.1641165,137.0637678,154.0366059,144.776128,0.574059241,28.32,152.5903825,140.7001625,139.5796165,156.8639965,147.4335396,0.58459628
HL_002_07,7,100,7.81,TSCA,,10.61514995,11.3,16.20562336,14.74775625,15.24541014,21.22257505,16.8553412,0.050051294,11.74,17.81686573,16.21405034,16.76118342,23.3326273,18.5311817,0.055027638,12.4,20.406732,18.57093076,19.19759531,26.72426674,21.22488121,0.063026476,12.84,22.25103113,20.24931569,20.9326163,29.13952568,23.1431222,0.06872262,13.72,26.22934125,23.86973476,24.67520417,34.34944468,27.28093122,0.081009686,14.16,28.36646699,25.81460346,26.68570126,37.14818376,29.50373887,0.087610229,14.6,30.60427303,27.85109519,28.79091314,40.07877184,31.8312633,0.094521724,14.82,31.76139902,28.90412547,29.87947728,41.59412196,33.03478093,0.098095524
HL_002_08,8,96,6.4,PIRU,,12.63197018,12.2,21.40558544,19.74583073,19.68553947,21.61873643,20.61392302,0.071797249,12.64,23.24956211,21.44682842,21.38134339,23.48107492,22.38970221,0.077982197,13.3,26.17997692,24.15002357,24.0762847,26.44067,25.2117388,0.087811208,13.74,28.24467188,26.0546254,25.97507108,28.52592463,27.20007325,0.094736476,14.62,32.64501213,30.11377033,30.02182196,32.97008227,31.43767167,0.109495816,15.06,34.98253352,32.27004408,32.1715118,35.33088006,33.68874237,0.117336181,15.5,37.41284173,34.51191009,34.40653258,37.78538862,36.02916826,0.125487766,15.72,38.66307039,35.66519803,35.5562991,39.04806671,37.23315856,0.129681203
HL_002_09,9,124,8.7,PIRU,,15.4006399,19.3,62.39005793,57.53724256,57.1822986,64.24680543,60.33910114,0.213561855,19.74,65.75794478,60.64316887,60.26906463,67.71492164,63.59627498,0.225090169,20.4,71.00035441,65.47781408,65.07388518,73.11334701,68.66635018,0.243034995,20.84,74.62343168,68.81908163,68.39454064,76.84424819,72.17032554,0.255436828,21.72,82.18039747,75.78825249,75.32071908,84.62611162,79.47887017,0.281304405,22.16,86.11571645,79.41747501,78.92755313,88.67854693,83.28482289,0.294775046,22.6,90.15653036,83.14398685,82.63107634,92.83961671,87.19280257,0.308606796,22.82,92.21671436,85.04392589,84.51929476,94.96111243,89.18526186,0.315658829
HL_002_10,10,134,5.99,PIST,,21.02203456,39.2,300.0994231,278.0857182,308.5741227,259.4603738,286.5549095,1.160532595,39.96,314.4638999,291.3964931,323.3442472,271.879633,300.2710683,1.21608233,41.1,336.7567954,312.0540998,346.266686,291.1536554,321.5578091,1.302292532,41.86,352.1209351,326.2912075,362.0647034,304.4372045,336.2285127,1.361708124,43.38,384.0689832,355.8957159,394.9149529,332.0588921,366.734636,1.48525635,44.14,400.6592313,371.2689913,411.9737036,346.4025117,382.5761095,1.5494135,44.9,417.6644696,387.0268153,429.4591637,361.1049241,398.8138432,1.615175483,45.28,426.3236776,395.0508297,438.3629047,368.5915142,407.0822316,1.648662029
HL_002_11,11,150,6.8,PIRU,,11.74590717,10.4,14.7515255,13.60889182,13.58124693,14.72901221,14.16766911,0.048850824,10.84,16.24833528,14.98976069,14.95931072,16.2235376,15.60523607,0.053807626,11.5,18.64986318,17.20526942,17.1703189,18.62140038,17.91171297,0.061760473,11.94,20.35669494,18.77989224,18.74174305,20.32562722,19.55098937,0.067412779,12.82,24.02908968,22.16782813,22.12279675,23.99241727,23.07803296,0.0795742,13.26,25.99670693,23.98303635,23.93431758,25.95703162,24.96777312,0.086090117,13.7,28.05326769,25.88029863,25.82772579,28.01045372,26.94293646,0.092900578,13.92,29.11520588,26.85998049,26.80541754,29.07077122,27.96284379,0.096417269
HL_002_12,12,152,3.6,ACRU,,16.5347721,17.3,62.59959236,56.03247575,58.20697288,52.70523693,57.38606948,0.156170551,17.9,67.85648672,60.73788668,63.09499045,57.131238,62.20515046,0.169285206,18.8,76.20428559,68.20994552,70.85702346,64.15960193,69.85771413,0.190110907,19.4,82.08211496,73.47115121,76.32240497,69.10839437,75.24601638,0.204774642,20.6,94.60106586,84.67678029,87.96289986,79.64862711,86.72234329,0.236006338,21.2,101.2478038,90.62623085,94.14323551,85.24479607,92.81551655,0.252588311,21.8,108.1563742,96.81004598,100.5670309,91.0614129,99.148716,0.269823491,22.1,111.7096865,99.99059205,103.871007,94.05309642,102.4060955,0.278688129
HL_002_13,13,180,2.29,TSCA,,11.36224613,13.5,25.19805993,22.54918399,23.39498458,32.63506177,25.94432257,0.077162671,13.94,27.28541341,24.41711024,25.33297514,35.3384806,28.09349485,0.083554662,14.6,30.60427303,27.38708398,28.41435006,39.63687456,31.51064541,0.093717828,15.04,32.94425359,29.48108059,30.58689069,42.6674813,33.91992655,0.100883426,15.92,37.93660031,33.94862075,35.22200446,49.13327843,39.06012599,0.116171222,16.36,40.59184303,36.32473847,37.68724831,52.57219437,41.79400605,0.12430223,16.8,43.35501523,38.79743988,40.25269864,56.15089431,44.63901202,0.132763744,17.02,44.77750933,40.07039825,41.57340459,57.99322594,46.10363453,0.137119772
HL_002_14,14,135,2.51,TSCA,,10.1961431,10.2,12.56890251,11.54594946,11.91137012,16.53634745,13.14064239,0.038926236,10.64,13.95757105,12.82159757,13.22739153,18.36335703,14.5924793,0.043226981,11.3,16.20562336,14.88668626,15.35783873,21.32101973,16.94279203,0.050189261,11.74,17.81686573,16.36679346,16.88479021,23.44085984,18.62732731,0.055179323,12.62,21.31697495,19.58203711,20.20179392,28.04579826,22.28665106,0.066019257,13.06,23.20909952,21.32016617,21.99493346,30.53518262,24.26484545,0.071879219,13.5,25.19805994,23.14724984,23.87984296,33.15196961,26.34428059,0.078039084,13.72,26.22934125,24.09459762,24.85717359,34.50878068,27.42247329,0.081232991
HL_002_15,15,216,0.96,TSCA,,10.72393134,11.6,17.29429831,15.70022211,16.23856856,22.61709613,17.96254628,0.053363374,12.04,18.96808365,17.21972877,17.81017774,24.80603511,19.70100631,0.058528015,12.7,21.65386599,19.65795312,20.3320066,28.31844113,22.49056671,0.066815278,13.14,23.56348003,21.39155133,22.12504833,30.81579162,24.47396783,0.072707593,14.02,27.67562342,25.12466402,25.98616609,36.19356067,28.74500355,0.085396043,14.46,29.8812316,27.12697355,28.05713301,39.07800567,31.03583596,0.092201679,14.9,32.18854144,29.22161054,30.22359321,42.09545382,33.43229975,0.099321126,15.12,33.38079734,30.30397203,31.3430679,43.65465939,34.67062416,0.102999957
HL_002_16,16,176,5.4,PIRU,,10.65570174,8.4,0,0,0,0,0,0,8.84,0,0,0,0,0,0,9.5,0,0,0,0,0,0,9.94,0,0,0,0,0,0,10.82,16.17850239,14.92698578,14.91618774,15.87373394,15.47385246,0.052528119,11.26,17.75468883,16.38124354,16.3693935,17.4202284,16.98138857,0.057645657,11.7,19.41511478,17.91322431,17.90026605,19.04937547,18.56949515,0.063036703,11.92,20.27725616,18.70867322,18.69513954,19.89527594,19.39408621,0.065835891
HL_002_17,17,182,8.01,ACRU,,15.43473621,14.4,40.56129354,36.2269344,37.60704521,34.12067967,37.12898821,0.101474421,15,44.67268987,39.89898902,41.41899138,37.57923893,40.8924773,0.111760128,15.9,51.27350488,45.7944443,47.53904148,43.13192906,46.93472993,0.12827375,16.5,55.96802001,49.98730593,51.89163547,47.08101532,51.23199418,0.140018277,17.7,66.0769881,59.01603485,61.26432521,55.58480876,60.48553923,0.165308439,18.3,71.49764528,63.85744338,66.29017331,60.14473502,65.44749925,0.178869596,18.9,77.16644261,68.92047591,71.54608846,64.91339994,70.63660173,0.193051538,19.2,80.094815,71.53592392,74.26117526,67.3767843,73.31717462,0.200377608
HL_002_18,18,182,8.69,ACRU,,14.65307291,12.6,29.57706276,26.37605294,27.36773135,24.83495045,27.03894937,0.073866525,13.2,33.01703509,29.44373052,30.55074649,27.72338947,30.18372539,0.082457601,14.1,38.59106731,34.41450703,35.70841266,32.40373299,35.27943,0.096378334,14.7,42.58835789,37.97918649,39.4071158,35.76013502,38.9336988,0.106361271,15.9,51.27350488,45.72437398,47.44350439,43.05278598,46.87354231,0.128051783,16.5,55.96802001,49.9108201,51.78735117,46.99462603,51.16520433,0.139775987,17.1,60.90146885,54.31034107,56.35228392,51.13709138,55.67529631,0.15209691,17.4,63.45877638,56.5908812,58.71856707,53.2843839,58.01315214,0.158483596
HL_002_19,19,204,7.3,TSCA,,12.02946969,15.8,37.23099021,32.80938877,34.1533514,47.56904374,37.94069353,0.112620737,16.24,39.85704102,35.12356633,36.56232403,50.92427887,40.61680256,0.120564328,16.9,43.99820514,38.77292034,40.3611656,56.21533387,44.83690624,0.133091015,17.34,46.89573113,41.32633233,43.01917235,59.9174256,47.78966535,0.141855797,18.22,53.02511552,46.72778295,48.64188122,67.74877663,54.03588908,0.160396689,18.66,56.25965097,49.57818071,51.60903909,71.88145636,57.33208178,0.170180898,19.1,59.60917195,52.52990817,54.68167741,76.16105003,60.74545189,0.180312928,19.32,61.32745807,54.04412836,56.25792422,78.3564584,62.49649226,0.185510605
HL_002_20,20,209,5.4,PIRU,,16.06557551,21.5,80.25207992,74.0051107,73.49189203,82.68573898,77.60870539,0.308604477,21.94,84.13491365,77.58569752,77.0476478,86.68632034,81.36364481,0.323535677,22.6,90.15653033,83.13858051,82.56202205,92.89054366,87.18691912,0.346691437,23.04,94.30353068,86.96277073,86.35969187,97.16330255,91.19732394,0.362638474,23.92,102.9188124,94.90742311,94.2492488,106.0398443,99.52883212,0.395768014,24.36,107.3884333,99.02912049,98.34236259,110.6450072,103.8512309,0.412955668,24.8,111.9669201,103.2512095,102.5351718,115.3623375,108.2789097,0.43056196,25.02,114.2971915,105.4000883,104.6691484,117.7632748,110.5324257,0.439522877
HL_002_21,21,236,4.1,TSCA,,15.18832153,40.9,394.3547788,314.3136986,334.376824,260.6378233,325.9207812,0.972428416,41.34,404.9660177,322.7712042,343.3741852,267.6510266,334.6906084,0.998594373,42,421.1993387,335.7096937,357.1385583,278.3799886,348.1068948,1.038623665,42.44,432.2337826,344.5045075,366.4947586,285.6728975,357.2264866,1.065833192,43.32,454.8158658,362.5031688,385.6423021,300.5978973,375.8898085,1.121517719,43.76,466.3652007,371.7083677,395.4350829,308.231109,385.4349401,1.149996901,44.2,478.0878542,381.0517072,405.3748221,315.9788708,395.1233136,1.178903464,44.42,484.0144371,385.7753882,410.4000229,319.8958809,400.0214323,1.193517659
HL_002_22,22,330,1.98,THOC,X,9.786172014,10.4,12.98585251,9.871153712,9.485616389,10.45955231,10.70054373,0.026308306,10.68,13.78913172,10.48176379,10.07237789,11.10655957,11.36245825,0.027935685,11.1,15.04466146,11.43615066,10.98948931,12.11783542,12.39703422,0.030479289,11.38,15.91568534,12.09825664,11.62573543,12.81940814,13.11477139,0.032243914,11.94,17.74013503,13.48510616,12.95841881,14.28892482,14.61814621,0.035940104,12.22,18.69390427,14.21011076,13.65510693,15.05714541,15.40406685,0.037872365,12.5,19.67559377,14.95633885,14.37218962,15.84785458,16.21299421,0.03986119,12.64,20.17696011,15.33745085,14.73841654,16.25168386,16.62612785,0.040876918
HL_002_23,23,230,1.48,THOC,,9.828473476,10.5,13.26965435,10.0602118,9.681119617,10.69449395,10.92636993,0.026872237,10.78,14.08254185,10.67649164,10.2741766,11.34962935,11.59570986,0.028518407,11.2,15.35260594,11.63937382,11.20077514,12.3732199,12.6414937,0.031090401,11.48,16.23339886,12.30713524,11.84337376,13.08308274,13.36674765,0.032874085,12.04,18.07757222,13.70527073,13.18882425,14.56936869,14.88525898,0.036608701,12.32,19.04129393,14.43590352,13.89192509,15.34606685,15.67879735,0.038560324,12.6,20.03299495,15.18774844,14.61543875,16.14531453,16.49537417,0.040568607,12.74,20.53938889,15.57166426,14.98488773,16.5534357,16.91234415,0.0415941
HL_002_24,24,304,5.26,TSCA,,15.0513694,38.2,332.8809331,267.3263752,283.9263361,224.3302757,277.11598,0.839979627,38.64,342.4765149,275.03229,292.1107591,230.7967906,285.1040887,0.864192769,39.3,357.176244,286.8371874,304.6486963,240.7030181,297.3412864,0.90128553,39.74,367.1816002,294.8721793,313.1826309,247.4456822,305.6705232,0.926532681,40.62,387.6895783,311.3415019,330.6746363,261.2661205,322.7429592,0.978281766,41.06,398.193954,319.777241,339.634203,268.3450766,331.4876187,1.004788126,41.5,408.8664153,328.3479643,348.737136,275.5373064,340.3722055,1.031718626,41.72,414.2659484,332.6841622,353.3425955,279.1760812,344.8671968,1.045343611
HL_002_25,25,294,7.09,TSCA,,13.71219653,24.1,106.143641,89.58359467,94.12882713,79.49328251,92.33733635,0.302249618,24.54,111.0175454,93.69709473,98.4510352,83.14345556,96.57728273,0.316128318,25.2,118.5747434,100.0752532,105.1528044,88.8032056,103.1515017,0.337647838,25.64,123.7787431,104.4673487,109.7677431,92.70059425,107.6786073,0.352466502,26.52,134.5898234,113.5917336,119.3550749,100.7972476,117.0834699,0.383251624,26.96,140.1990986,118.3258752,124.3294143,104.9981558,121.963136,0.399224331,27.4,145.9456443,123.1758711,129.425486,109.3018689,126.9622176,0.415587923,27.62,148.8707296,125.6445979,132.0194695,111.4925289,129.5068315,0.423917258
HL_002_26,26,308,7.76,ACRU,,20.08592823,32.7,282.1795629,254.6506481,265.2125082,234.7042248,259.186736,0.712711212,33.3,294.5788234,265.8402598,276.8662189,245.0173701,270.5756681,0.744028477,34.2,313.757279,283.1477008,294.8915012,260.9691439,288.1914063,0.792468201,34.8,326.9322297,295.0373277,307.274261,271.9274733,300.292823,0.825744655,36,354.2254096,319.6678356,332.9263408,294.6287085,325.3620737,0.894680035,36.6,368.3475467,332.4122432,346.199334,306.3748647,338.3334972,0.930348831,37.2,382.789286,345.4450732,359.7727121,318.3868517,351.5984808,0.966824859,37.5,390.130602,352.070184,366.6726052,324.493027,358.3416046,0.985367089
HL_002_27,27,344,8.06,TSCA,X,9.526044963,8.6,0,0,0,0,0,0,9.04,0,0,0,0,0,0,9.7,0,0,0,0,0,0,10.14,12.3862395,11.55127035,11.87798678,16.38344376,13.0497351,0.038426542,11.02,15.22741908,14.20092309,14.60258237,20.14150979,16.04310859,0.047240896,11.46,16.78099089,15.64976704,16.09240545,22.1964399,17.67990083,0.052060631,11.9,18.4254932,17.18341175,17.66942781,24.37164498,19.41249444,0.057162465,12.12,19.28236469,17.98252065,18.49113873,25.5050403,20.31526609,0.059820787
HL_002_28,28,358,5.75,PIRU,,12.39435755,11.7,19.41511478,17.91010906,17.86028305,19.55312305,18.68465748,0.064916962,12.14,21.1608603,19.52052924,19.46622303,21.31127783,20.3647226,0.07075409,12.8,23.94174987,22.08585198,22.02440903,24.11193477,23.04098641,0.080052356,13.24,25.90534764,23.89723711,23.83075488,26.08949036,24.93070749,0.0866179,14.12,30.10021101,27.76692634,27.68967861,30.31417204,28.967747,0.100643972,14.56,32.33339828,29.82700314,29.74402427,32.56323345,31.11691478,0.108110924,15,34.65833702,31.97171909,31.88277361,34.90469853,33.35438206,0.115884659,15.22,35.855499,33.0760804,32.98406258,36.11037028,34.50650306,0.119887526
HL_003_01,1,340,2.9,PIRU,,17.9365448,29.6,169.1623598,155.9635922,154.5190993,172.5130506,163.0395254,0.640989171,30.04,175.0852739,161.4243754,159.9293061,178.5532831,168.7480596,0.663432248,30.7,184.1886693,169.8174851,168.2446811,187.8369944,177.5219574,0.697926788,31.14,190.4044381,175.5482732,173.9223921,194.1758823,183.5127464,0.721479548,32.02,203.1908932,187.3370746,185.6020088,207.2156057,195.8363956,0.76992992,32.46,209.7626784,193.3961012,191.6049183,213.9175618,202.1703149,0.794831696,32.9,216.4542263,199.565546,197.7172234,220.7416528,208.6196621,0.820187276,33.12,219.8450793,202.6918302,200.8145528,224.1996702,211.8877831,0.833035879
HL_003_02,2,340,6.06,TSCA,,14.28915134,28.6,162.3243102,134.5281185,141.9115257,117.5176065,139.0703902,0.445062295,29.04,168.591892,139.7224482,147.3909397,122.0551352,144.4401038,0.462246808,29.7,178.2603458,147.7352893,155.8435556,129.0547864,152.7234942,0.488755864,30.14,184.8855404,153.2259946,161.6356114,133.8512153,158.3995904,0.506920884,31.02,198.571464,164.5683595,173.6004878,143.7593861,170.1249243,0.544445076,31.46,205.6342138,170.4216937,179.7750749,148.8725909,176.1758933,0.563809789,31.9,212.8448235,176.3975685,186.0789281,154.0928416,182.3535404,0.583579905,32.12,216.5058861,179.4317158,189.2796008,156.7433338,185.4901341,0.59361784
HL_003_03,3,0,6,TSCA,,13.71219653,24.1,106.143641,89.58359467,94.12882713,79.49328251,92.33733635,0.302249618,24.54,111.0175454,93.69709473,98.4510352,83.14345556,96.57728273,0.316128318,25.2,118.5747434,100.0752532,105.1528044,88.8032056,103.1515017,0.337647838,25.64,123.7787431,104.4673487,109.7677431,92.70059425,107.6786073,0.352466502,26.52,134.5898234,113.5917336,119.3550749,100.7972476,117.0834699,0.383251624,26.96,140.1990986,118.3258752,124.3294143,104.9981558,121.963136,0.399224331,27.4,145.9456443,123.1758711,129.425486,109.3018689,126.9622176,0.415587923,27.62,148.8707296,125.6445979,132.0194695,111.4925289,129.5068315,0.423917258
HL_003_04,4,44,2.46,TSCA,,14.04241298,26.5,134.3381005,112.2454545,118.197254,98.81278949,115.8983997,0.374973496,26.94,139.9411617,116.9270612,123.1271022,102.9341378,120.7323658,0.390613135,27.6,148.60338,124.1647297,130.7485471,109.3056583,128.2055788,0.414791699,28.04,154.5515069,129.1346541,135.982001,113.6808207,133.3372457,0.431394509,28.92,166.8684857,139.4260374,146.8190835,122.7406112,143.9635545,0.465774484,29.36,173.2394344,144.7492482,152.4245568,127.4267814,149.4600052,0.483557502,29.8,179.7534064,150.1919614,158.1558691,132.2181529,155.0798475,0.501739737,30.02,183.0643477,152.9584,161.0689978,134.6535256,157.9363178,0.510981458
HL_003_05,5,42,7.21,PIRU,,19.34246169,39.4,329.5990227,303.8268476,300.3621888,327.3745411,315.2906501,1.206847152,39.84,338.2476982,311.7992615,308.2436901,335.9648463,323.563874,1.238514811,40.5,351.4612326,323.9795964,320.2851278,349.0892018,336.2037897,1.286896982,40.94,360.4312852,332.2482581,328.4594987,357.9987151,344.7844393,1.319741383,41.82,378.7599467,349.1437555,345.16233,376.2036754,362.3174269,1.386852908,42.26,388.119473,357.7714369,353.6916265,385.5000338,371.2706426,1.421123391,42.7,397.6097359,366.5196324,362.3400628,394.9262464,380.3489194,1.455872574,42.92,402.4040346,370.9390529,366.7090868,399.6881881,384.9350906,1.473427194
HL_003_06,6,84,4.3,THOC,,9.346452683,9.4,0,0,0,0,0,0,9.68,0,0,0,0,0,0,10.1,12.15490569,9.499097534,8.992563761,9.725018272,10.09289632,0.024708795,10.38,12.92950228,10.10444723,9.565633545,10.34476524,10.73608708,0.026283414,10.94,14.5591721,11.37803939,10.77131215,11.64864774,12.08929285,0.029596248,11.22,15.41461238,12.0465687,11.40419253,12.33307693,12.79961264,0.031335208,11.5,16.2973618,12.73644018,12.05727702,13.0393559,13.53260873,0.033129683,11.64,16.74903226,13.08942209,12.39143637,13.40073291,13.90765591,0.03404785
HL_003_07,7,112,8.7,TSCA,,14.33217152,29,168.0162485,139.0378323,146.716094,121.2707286,143.7602258,0.459088942,29.44,174.4131246,144.3314143,152.3020101,125.8878643,149.2336033,0.476567818,30.1,184.2772802,152.4942605,160.9156436,133.0076122,157.6736991,0.503520715,30.54,191.0341056,158.08571,166.8158767,137.884552,163.455061,0.521983119,31.42,204.9860507,169.6313088,178.9990727,147.9547837,175.392804,0.560105526,31.86,212.1831775,175.5871192,185.2837883,153.1495243,181.5509023,0.579771012,32.3,219.5290664,181.666034,191.6984067,158.4516382,187.8362863,0.599842978,32.52,223.2581049,184.7519107,194.9546986,161.1431827,191.0269742,0.610032233
HL_003_08,8,120,6.73,TSCA,,15.21979768,41.6,411.315506,327.2159325,348.2443224,270.498167,339.3184819,1.008260243,42.04,422.1954353,335.8712984,357.4559216,277.6532606,348.293979,1.034930281,42.7,438.8343557,349.108144,371.5434274,288.595706,362.0204083,1.075717369,43.14,450.1408977,358.1028954,381.1162225,296.0313578,371.3478433,1.103433166,44.02,473.2712209,376.5038799,400.6997383,311.2428194,390.4294146,1.16013267,44.46,485.0966835,385.9114507,410.7118826,319.0197349,400.1849379,1.189120499,44.9,497.0967938,395.45796,420.8718942,326.9115061,410.0845385,1.218536444,45.12,503.1626014,400.283523,426.0075699,330.9006332,415.0885819,1.233405596
HL_003_09,9,162,8.34,THOC,,13.47577301,23.8,84.28521658,50.29357894,55.07702904,53.98747813,60.91082567,0.287655721,24.08,86.54202861,51.64023448,56.55176574,55.43304113,62.54176749,0.29535796,24.5,89.98969161,53.69747914,58.80467607,57.64138369,65.03330762,0.307124437,24.78,92.32990895,55.09390321,60.33391481,59.14037056,66.72452438,0.315111328,25.34,97.11104785,57.94684227,63.45819848,62.20284868,70.17973432,0.331428804,25.62,99.55216422,59.40347351,65.05337071,63.76646472,71.94386829,0.339760052,25.9,102.0271071,60.88028925,66.67064722,65.35174776,73.73244783,0.348206747,26.04,103.2772933,61.62628413,67.48759408,66.15253353,74.63592626,0.352473488
